,id,media_id,score,title_in_romaji,title_in_english,episodes,source,genres,mean_score,description,duration,year_released
646,60637957,105914,7,Sewayaki Kitsune no Senko-san,The Helpful Fox Senko-san,12,MANGA,"['Comedy', 'Fantasy', 'Slice of Life', 'Supernatural']",71,"Sometimes the cure to a hard day’s work is the tender love and care of…a fox girl?! Salaryman Nakano’s stressful life is suddenly intruded upon by the fox, Senko-san, who is eager to help him heal his exhaustion. Whether she’s cooking, cleaning, or finding other ways to care for Nakano, she’s there to take away his stress!<br>
<br>
(Source: Crunchyroll)",24,2019.0
647,60637973,101814,4,Shoumetsu Toshi,AFTERLOST,12,VIDEO_GAME,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Thriller']",47,"The entire population of a city disappeared—vanished without a trace. Yuki, the sole survivor, joins Takuya, a contract courier, on a perilous journey to find answers within the newly named ghost town “Lost”. With a letter from Yuki’s father as the pair’s only lead, a secretive organization refuses to let Yuki and Takuya’s meddling go unchecked.<br>
<br>
(Source: Funimation)",25,2019.0
648,60637985,106051,9,Senryuu Shoujo,Senryu Girl,12,MANGA,"['Comedy', 'Romance', 'Slice of Life']",71,"Eiji Busujima was a delinquent in middle school, but now that he’s in high school, he’s trying to put all that behind him. He’s even joined the literature club! Unfortunately, while Eiji’s heart might be in the right place, his face didn’t get the memo, and if his scowling, slit-like eyes don’t scare people away, then his attempts at senryu poetry probably will. But there’s one member of the literature club who isn’t easily intimidated: Nanako Yukishiro, an odd but cheerful young woman who never speaks and communicates only through senryu poetry! So, when the meddling president of the club decides to encourage a relationship between this strange literary pair, the haiku is sure to fly!<br>
<br>
(Source: Sentai Filmworks)",13,2019.0
649,60637997,101386,9,Hitoribocchi no ○○ Seikatsu,Hitoribocchi no Marumaruseikatsu,12,MANGA,"['Comedy', 'Slice of Life']",73,"Hitori Bocchi suffers from extreme social anxiety, she’s not good at talking to people, takes pretty extreme actions, is surprisingly adept at avoiding people, her legs cramp when she overexerts herself, gets full of herself when alone, will vomit when exposed to extreme tension and often comes up with plans. Now she is entering middle school and her only friend, Yawara Kai, is attending a different school. This leaves Bocchi alone, surrounded by new classmates with whom she must make friends before Kai will talk to her again.<br><br>

(Source: Doki)",24,2019.0
650,60638012,105989,7,Midara na Ao-chan wa Benkyou ga Dekinai,Ao-chan Can't Study!,12,MANGA,"['Comedy', 'Ecchi', 'Romance']",65,"Most high school girls would be proud that their father is a famous writer, but Ao Horie’s father is an EROTIC writer, a purveyor of pornographic prose. He’s authored hundreds of dirty books and it has definitely warped his twisted sensibilities. Since Ao thinks that anyone who learns about her father is going to assume that Ao is at least somewhat like her pornographic papa, Ao’s solution is to just not talk to other people, especially boys. All she wants to do is study and get good grades so she can go to a school far away from her family. And that’s why Takumi Kajima is driving her crazy! He keeps trying to talk to her, distracting her, and causing her to think about the kind of things she’d rather not think about…<br><br>(Source: Sentai Filmworks)",13,2019.0
651,60638029,103302,9,Kono Oto Tomare!,Kono Oto Tomare!: Sounds of Life,13,MANGA,"['Drama', 'Music', 'Romance', 'Slice of Life']",77,"In the story, Takezou is the last remaining member of the koto club, a club dedicated to the traditional Japanese string instrument. If he doesn't find new members, the koto club will be terminated. One day, Takezou is alone in the club room when a student barges in and demands to join. The student is delinquent Chika Kudou, a guy who even scares delinquent upperclassmen at other schools.<br><br>

(Source: Anime News Network)",24,2019.0
652,64716651,101922,9,Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba,26,MANGA,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Supernatural']",83,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a “demon slayer” so that he can turn his sister back into a human, and kill the demon that massacred his family.<br>
<br>
(Source: Crunchyroll)",24,2019.0
653,65135301,21366,9,3-gatsu no Lion,March comes in like a lion,22,MANGA,"['Drama', 'Slice of Life']",83,"Rei Kiriyama is a 17 year old boy who recently started living alone, financed by his salary as a professional Shogi player. Despite his independence, however, he's yet to mature emotionally, and his problems continue to haunt him in his daily life. His relationship with his adoptive family is strained, and he has difficulties interacting with his fellow high school students.<br>
<br>
Meanwhile, his professional career in Shogi has entered a slump. Burdened with the heavy expectations placed upon him, his wins and losses are fluctuating as his record and progression into the ranks begin to stagnate.<br>
<br>
Acquainted with Rei are the three Kawamoto sisters: Akari, Hinata, and Momo. Unlike Rei, they live happily in their modest home, which they warmly welcome Rei into as if he were one of their own.  He frequently visits the family, interacting with them and receiving the kind of care and affection he never quite had while under his foster home.<br>
This is the story of Rei's triumphs and failures, relationships new and old, and his growth as a person.<br>
<br>
(Source: TV Tropes)",25,2016.0
654,65879013,98478,10,3-gatsu no Lion 2,March comes in like a lion Season 2,22,MANGA,"['Drama', 'Slice of Life']",89,"The second season of <i>3-gatsu no Lion</i>.<br>
<br>
Now in his second year of high school, Rei Kiriyama continues pushing through his struggles in the professional shogi world as well as his personal life. Surrounded by vibrant personalities at the shogi hall, the school club, and in the local community, his solitary shell slowly begins to crack. Among them are the three Kawamoto sisters—Akari, Hinata, and Momo—who forge an affectionate and familial bond with Rei. Through these ties, he realizes that everyone is burdened by their own emotional hardships and begins learning how to rely on others while supporting them in return.<br>
<br>
Nonetheless, the life of a professional is not easy. Between tournaments, championships, and title matches, the pressure mounts as Rei advances through the ranks and encounters incredibly skilled opponents. As he manages his relationships with those who have grown close to him, the shogi player continues to search for the reason he plays the game that defines his career.
",25,2017.0
655,71303084,107961,7,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"Hensuki: Are you willing to fall in love with a pervert, as long as she’s a cutie?",12,LIGHT_NOVEL,"['Comedy', 'Ecchi', 'Mystery', 'Romance']",62,"After cleaning the Calligraphy Club room one afternoon, Kiryuu Keiki found a love letter addressed to him on the club's desk. Eager at the possibility of finally getting a girlfriend, he opens the envelope only to find the words, ""I like you"" along with a pair of the sender's panties. <br><br>

With only these panties as evidence, Keiki narrows down the identity to the four girls who helped him clean the club room that day: Tokihara Sayuki the lazy third-year president of Calligraphy Club, Koga Yuika a library committee member of foreign descent, Nanjou Mao, Keiki's slightly tsundere fellow classmate, and most awkwardly, Kiryuu Mizuha, Keiki's clean freak of a younger sister. Among at least three of these girls, Keiki believes is the one who left him the letter and their panties so with determination in his heart, he sets out to uncover which of these seemingly unorthodox ladies will become his girlfriend!
",24,2019.0
656,71845321,101167,8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,Is It Wrong to Try to Pick Up Girls in a Dungeon? II,12,LIGHT_NOVEL,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",71,"The second season of <i>Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka</i>.<br>
<br>
There's rarely a dull moment when you're the champion of a tiny Familia, and things only get rougher for Bell when the God Apollo declares war on Hestia and her followers. With Apollo's Familia able to field a hundred times as many men, Hestia will have to work a lot of favors to keep her Familia from being completely destroyed.<br>
<br>
Even if Bell and Hestia manage to pull off the impossible, a major debt that Hestia owes is about to come due and Lili's sordid past comes back to haunt her! Which means that when Bell and his friends come to Lili's aid, it sets into motion yet another impending clash of the titans that may destroy everything!<br>
<br>
(Source: Sentai Filmworks)",24,2019.0
657,71845635,101547,7,Isekai Cheat Magician,Isekai Cheat Magician,12,LIGHT_NOVEL,"['Action', 'Adventure', 'Fantasy']",52,"Nishimura Taichi is a typical, average high schooler, and Azuma Rin is a beautiful woman with the build of a model and excellent reflexes.  The two live a normal high school life until one day they're suddenly enveloped in a mysterious magic circle and transported to an unknown land.
<br><br>
That world is full of terrifying monsters, beastmen, dwarves, elves, and many other races right out of fantasy.  In order to survive in this new world Taichi and Rin decide to become adventurers, but when they take the aptitude test they discover they both possess cheat level magic...<br><br>

(Source: Crunchyroll)",24,2019.0
658,71845672,107956,8,"Uchi no Ko no Tame Naraba, Ore wa Moshikashitara Maou mo Taoseru Kamo Shirenai.","If It's for My Daughter, I'd Even Defeat a Demon Lord",12,LIGHT_NOVEL,"['Adventure', 'Fantasy', 'Slice of Life']",68,"Dale is a cool, composed, and highly skilled adventurer who’s made quite a name for himself despite his youth. One day on a job deep in the forest, he comes across a little devil girl who’s almost wasted away. Unable to just leave her there to die, Dale takes her home and becomes her adoptive father. Devil or not, Latina is beyond adorable, and the adventurer soon finds himself head over heels with being a parent. But why was she out in the forest to begin with, and why does she carry the mark of a criminal?
<br><br>
(Source: J-Novel Club)",24,2019.0
659,71851637,100668,8,Arifureta Shokugyou de Sekai Saikyou,Arifureta: From Commonplace to World's Strongest,13,LIGHT_NOVEL,"['Action', 'Adventure', 'Fantasy', 'Psychological']",64,"When a classroom of students is transported to another world to act as its saviors, Hajime Nagumo finds himself the weakest link. As his friends and classmates are granted strong classes and impressive abilities due to their existing skills, he is given the weak title of Synergist. When a dungeon quest leaves him separated from his group, Hajime must discover his own talents or be left to rot in this world forever.
<br><br>
(Source: Seven Seas Entertainment)",24,2019.0
660,71858903,106893,7,Cop Craft,Cop Craft,12,LIGHT_NOVEL,"['Action', 'Fantasy', 'Sci-Fi']",64,"The story is set in San Teresa City on the fictional Pacific island of Kariaena. The ""buddy police action"" series follows the detective Kei Matoba and the alternate-world knight Tirana.<br><br>

15 years ago, an unknown hyperspace gate opened over the Pacific. Beyond this gate lies Reto Semaani, a strange alternate world where fairies and demons live.<br><br>

San Teresa City — a city where over two million immigrants live from both worlds. As a result, there are the haves and the have-nots. Here is the world's newest ""city of dreams."" But in the shadow of the chaos, crime is rampant: drugs, prostitution, and weapon trafficking. The detectives who stand up to these heinous crimes are in the San Teresa City Police. When the detective Kei Matoba and the alternate-world knight Tirana — two individuals who differ in gender, personality, and even world of origin — meet, an incident erupts. Two worlds. Two justices. From this, the curtain rises on a buddy police action story!
<br><br>
(Source: Anime News Network)",24,2019.0
661,71862124,107226,8,Dumbbell Nan Kilo Moteru?,How Heavy Are the Dumbbells You Lift?,12,MANGA,"['Comedy', 'Ecchi', 'Slice of Life', 'Sports']",71,"Hibiki enjoys the finer things in life, and when it comes to food, she's downright indulgent. When it becomes clear she's getting chubby, she decides to better herself by joining a gym.
In her attempt to find a casual gym, she meets Akemi - a comrade-in-arms. Little does Hibiki know, Akemi has an ulterior motive.

What will this wonderful world of fitness have in store for Hibiki?",24,2019.0
662,73051642,105333,8,Dr. STONE,Dr. STONE,24,MANGA,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",82,"After five years of harboring unspoken feelings, high-schooler Taiju Ooki is finally ready to confess his love to Yuzuriha Ogawa. Just when Taiju begins his confession however, a blinding green light strikes the Earth and petrifies mankind around the world— turning every single human into stone.
<br><br>
Several millennia later, Taiju awakens to find the modern world completely nonexistent, as nature has flourished in the years humanity stood still. Among a stone world of statues, Taiju encounters one other living human: his science-loving friend Senkuu, who has been active for a few months. Taiju learns that Senkuu has developed a grand scheme—to launch the complete revival of civilization with science. Taiju's brawn and Senkuu's brains combine to forge a formidable partnership, and they soon uncover a method to revive those petrified.
<br><br>
However, Senkuu's master plan is threatened when his ideologies are challenged by those who awaken. All the while, the reason for mankind's petrification remains unknown.
<br><br>
(Source: MAL Rewrite)",24,2019.0
663,76656470,109963,10,Shokugeki no Souma: Shin no Sara,Food Wars! The Fourth Plate,12,MANGA,"['Comedy', 'Ecchi']",76,"The fourth season of <i>Shokugeki no Souma</i>.<br>
<br>
The ultimate Regimental Food War continues as the culinary rebels led by Souma and the members of Kyokusei square off against epicurean elitist Azami and the Toutsuki Ten. At stake – the future of dining across Japan. Because if the rebels fail, Azami intends to impose his own tastes and techniques on the entire restaurant industry!<br>
<br>
But the fine dining control freak has made a serious mistake in threatening the futures of Souma’s friends and family, as while the rebels may seem less experienced overall, this is ultimately a clash of skill, dedication, and, most of all, taste. That may be a recipe for disaster for the seasoned veterans!<br>
<br>
(Source: Sentai Filmworks)",24,2019.0
664,76656480,108307,8,PSYCHO-PASS 3,PSYCHO-PASS 3,8,ORIGINAL,"['Action', 'Psychological', 'Sci-Fi', 'Thriller']",73,"""Justice"" opens up a new world. In the near future, the Sybil System, a surveillance network that quantifies human souls, maintains public order. In a changing world, detectives with Dominators, guns that measure ""Crime Coefficients,"" pursue ""latent criminals"" before they commit crimes. The third series of PSYCHO-PASS follows two inspectors seeking the truth: Arata Shindou and Kei Mikhail Ignatov.<br><br>(Source: Amazon)",45,2019.0
665,76656494,108928,6,Nanatsu no Taizai: Kamigami no Gekirin,The Seven Deadly Sins: Imperial Wrath of the Gods,24,MANGA,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Supernatural']",62,"Despite repelling the demon invasion of the Kingdom of Lioness, the war is far from over, for Arthur's Kingdom of Camelot is still being occupied by the demon army and the surviving members of Jikkai. However, in order to begin counter-offensive, the Seven Deadly Sins needs all of its members. Unfortunately, King and Diane are still hiding in the Fairy King's Forest, where they are made to discover the strange history of Jikkai.",24,2019.0
666,76656509,110229,9,Bokutachi wa Benkyou ga Dekinai!,We Never Learn!: BOKUBEN Season 2,13,MANGA,"['Comedy', 'Ecchi', 'Romance', 'Slice of Life']",72,"To get a scholarship, Nariyuki becomes a reluctant tutor to three unteachable girls. He must quickly make an art-lover adore mathematics, turn a literary genius into a bonafide scientist, and transform a top-tier athlete into a passing student.<br><br>(Source: HIDIVE)",24,2019.0
667,76656517,103638,7,Kabukichou Sherlock,Case File nº221: Kabukicho,24,ORIGINAL,"['Comedy', 'Drama', 'Mystery', 'Psychological']",63,"The East Side of Shinjuku Ward … In the center of this chaotic neighborhood, the neon-lit Kabukicho district is expanding. Where light shines, there are also deep shadows. The curtain rises on this night stage where bizarre murders occurred! Is this suspense? No, comedy? An indistinguishable drama is about to begin….<br>
<br>
(Source: Anime News Network)",24,2019.0
668,76656544,105156,9,Shinchou Yuusha: Kono Yuusha ga Ore TUEEE Kuse ni Shinchou Sugiru,Cautious Hero: The Hero Is Overpowered but Overly Cautious,12,LIGHT_NOVEL,"['Action', 'Adventure', 'Comedy', 'Fantasy']",73,"The goddess Rista summons a hero to help her hard mode video game-like world. The hero, Seiya, is exceptional in every way, but he is incredibly cautious to the point of buying three sets of armor (one to wear, a spare, and a spare for the spare) and going full power against weak slimes (just in case). 
 <br /> <br />
",24,2019.0
669,76656551,108891,10,Kono Oto Tomare! 2,Kono Oto Tomare!: Sounds of Life Season 2,13,MANGA,"['Drama', 'Music', 'Romance', 'Slice of Life']",83,"The second season of <i>Kono Oto Tomare!</i>
<br><br>
Despite their best efforts during the Kanto Region Music Festival, the Koto Club is hit with the harsh reality of their poor performance. In the face of disappointment, they still decide to hone their skills and set sight on their next target.",24,2019.0
670,76656563,104722,8,Assassins Pride,ASSASSINS PRIDE,12,LIGHT_NOVEL,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Mystery', 'Romance']",57,"Against the savage monsters that lurk outside the glass walls of Flandore, the last remnants of humanity have only one defense: the mana magic wielded only by members of the Noble class. When Melida, heiress to House of Angel, fails to manifest her magic upon reaching majority, the half-vampire Kufa is sent with orders from her own Grandfather to resolve the issue… and if Melida cannot manifest mana, Kufa is to execute her for the crime of impure blood. But when Melida fails the test, Kufa can’t bring himself to kill the spirited young woman whose only fault was to have an adulterous mother. And so, instead, he commits the crime of giving Melida some of his own mana.<br>
<br>
(Source: Sentai Filmworks)",24,2019.0
671,76656576,104464,9,Ore wo Suki nano wa Omae dake ka yo,ORESUKI: Are you the only one who loves me?,12,LIGHT_NOVEL,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'Slice of Life']",71,"Amatsuyu ""Joro"" Kisaragi finds himself in a rather delightful situation, two lovely girls asked him out on a date in the same week. Little does he know he's not the actual target of their love, instead, he ends up as a love consultant forced to juggle a web of relationships more complex than initially thought. 


",24,2019.0
672,76656582,101239,8,Ahiru no Sora,Ahiru no Sora,50,MANGA,"['Drama', 'Sports']",70,"He may be short in stature, but Sora Kurumatani can soar and score on the basketball court! With a passion for the sport he inherited from his mother, Sora vows to her that he’ll take top prize at a high school basketball tournament… but there’s one problem. His new school’s basketball club has turned into a hangout for delinquents! Will Sora’s sheer tenacity and amazing three-point shooting change their minds and get the club up and running again?<br>
<br>
(Source: Sentai Filmworks)",24,2019.0
673,76656614,101227,9,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",Didn't I Say to Make My Abilities Average in the Next Life?!,12,LIGHT_NOVEL,"['Action', 'Adventure', 'Comedy', 'Fantasy']",66,"When she turns ten years old, Adele von Ascham is hit with a horrible headache–and memories of her previous life as an eighteen-year-old Japanese girl named Kurihara Misato. That life changed abruptly, however, when Misato died trying to aid a little girl and met god. During that meeting, she made an odd request and asked for average abilities in her next life. But few things–especially wishes–ever go quite as planned.<br><br>

(Source: Seven Seas Entertainment)",24,2019.0
674,76656648,107693,8,Mairimashita! Iruma-kun,Welcome to Demon School! Iruma-kun,23,MANGA,"['Comedy', 'Fantasy']",77,"Suzuki Iruma has just been abandoned and sold to a demon by his irresponsible parents! Surprisingly, the next thing he knows he's living with the demon who has adopted him as his new grandson, and has been transferred into a school in the demon world where his new ""demon"" grandfather works as the principal. Thus begins the cowardly Iruma-kun's extraordinary school life among the otherworldly as he faces his true self, takes on challenges, and rises to become someone great...",25,2019.0
675,78941644,108388,7,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,High School Prodigies Have It Easy Even In Another World,12,LIGHT_NOVEL,"['Action', 'Adventure', 'Drama', 'Ecchi', 'Fantasy']",61,"Seven Japanese high school prodigies have taken the world by storm, exercising their mind-blowing abilities in everything from politics to entertainment. But when their plane crashes one day, these geniuses awaken to find themselves in a different realm -one that's home to magic and beast folk! While such strange new surroundings might throw an average person for a loop, these prodigies take their situation in stride...and then some! With the greatest minds and talents known to Earth, this dream team is about to turn the other world on its head!
<br><br>
(Source: Yen Press)",24,2019.0
676,78942513,108478,8,No Guns Life,No Guns Life,12,MANGA,"['Action', 'Drama', 'Sci-Fi']",65,"After the war, there are many ""Extends"" in the city, people whose bodies were modified to make them into dangerous weapons. Inui Juuzou is one of them, and he has no memories of his life and body before his head was transformed into a gun. Strangely enough, his head-gun is designed so that only someone behind him can pull the trigger. Juuzou makes a living by taking on cases involving Extends in the city, and he is assisted by Mary, an intelligent young woman that he has taken under his protection.
",24,2019.0
677,80880440,104052,10,Hoshiai no Sora,Stars Align,12,ORIGINAL,"['Drama', 'Slice of Life', 'Sports']",75,"Due to the apparent incompetence of its members and lack of results, the boy's soft tennis team is on the verge of being shut down. Toma Shinjou, captain and seemingly only motivated member, seeks the help of newly transferred, and old friend, Maki Katsuragi to improve the club's track record but soon it becomes apparent that what is holding the boys back are problems that run far deeper than the simple sport. 
",24,2019.0
678,81046475,107666,7,Shin Chuuka Ichiban!,True Cooking Master Boy,12,MANGA,['Comedy'],60,"The story takes place in 19th century China during the Qing Dynasty, where the Emperor was weakened and the country was close to chaos. It is also during a fictitious era called ""The Era of the Cooking Wars"". It was an era in which top chefs with different cooking styles tried their best to improve their skills and to become the best chef in China. It is a country where insulting a high-grade chef or fooling around with cooking could land a person in a jail, and impersonating a top-chef is as good as usurpation of authority. Chefs compete with each other in order to gain respect and even power, but also with the risks of losing everything.<br><br>

After the death of Mao's mother, Pai, who was called the 'Fairy of Cuisine', Mao becomes a Super Chef in order to take the title as Master Chef of his mother's restaurant. However, before he takes his mother's place as Master Chef, he continues to travel China in order to learn more of the many ways of cooking, in the hopes of becoming a legendary chef, just like his mother. During his journey, he meets great friends and fierce rivals who wish to challenge him in the field of cooking.
",24,2019.0
679,81209794,108759,9,Sword Art Online: Alicization - War of Underworld,Sword Art Online: Alicization - War of Underworld,12,LIGHT_NOVEL,"['Action', 'Adventure', 'Fantasy']",75,"Kirito, Eugeo, and Alice. Six months have passed since the two disciples and an Integrity Knight brought down the pontifex, Administrator. With the fighting over, Alice has been living in her hometown of Rulid Village. Beside her is Kirito, who has not only lost his arm and soul, but also his dear friend. As Alice devotes herself to looking after Kirito, she too has lost the will to fight she once had as a knight.<br>
<br>
Nevertheless, the time for the final stress test – one which will engulf the entire Underworld with tragedy – draws relentlessly closer.<br>
<br>
Meanwhile, in the deepest areas of the Dark Territory, the Dark God Vecta has resurrected, as if to have waited for this very moment. Leading an army of dark forces, they begin their invasion into the human empire in hopes of attaining the Priestess of Light. The human empire force led by the Integrity Knight Bercouli prepares for a war of an unimaginable scale against the army of the Dark Territory. Even then, Alice is nowhere to be seen, nor the two heroes that saved the realm...<br>
<br>
(Source: Official Website)",24,2019.0
680,82301136,109616,7,Mugen no Juunin: IMMORTAL,Blade of the Immortal (ONA),24,MANGA,"['Action', 'Adventure', 'Supernatural']",69,"New adaptation of <i>Mugen no Juunin</i>.<br><br>

Damned to wander the Earth in an endless cycle of carnage and murder, the fallen samurai known as Manji seeks the chance to win back his mortality. To do so, he must first balance the deaths weighing against him by slaying 1000 evil souls, a task that would take even the greatest warriors a lifetime. Manji, however, has all the time in the world to kill, and his lonely quest leaves a trail of bloody bodies in his wake… until his path crosses with that of Rin, who has sworn vengeance against the murderers of her family and school, even though the cost will almost certainly be her own life.<br><br>

(Source: Sentai Filmworks)",24,2019.0
681,86902613,103572,8,Go-toubun no Hanayome,The Quintessential Quintuplets,12,MANGA,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",75,"Uesugi Fuutarou, a high school second-year from a poor family, receives a highly appealing offer to work part-time as a tutor... but his students turn out to be girls from his own class! What's more, they're quintuplets... and all five are beautiful, but happen to be problem students who have borderline grades and hate studying! Looks like his first assignment will be to win all the sisters' trust?! Every day is a wild party in this rom-com centering around the quintuplet sisters of the Nakano household!<br><br>
(Source: Crunchyroll)",24,2019.0
682,86902620,109261,9,Go-toubun no Hanayome ∬,The Quintessential Quintuplets 2,12,MANGA,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",80,"Through their tutor Fuutarou Uesugi's diligent guidance, the Nakano quintuplets' academic performance shows signs of improvement, even if their path to graduation is still rocky. However, as they continue to cause various situations that delay any actual tutoring, Fuutarou becomes increasingly involved with their personal lives, further complicating their relationship with each other.
<br><br>
On another note, Fuutarou slowly begins to realize the existence of a possible connection between him and the past he believes to have shared with one of the five girls. With everyone's feelings beginning to develop and overlap, will they be able to keep their bond strictly to that of a teacher and his students—or will it mature into something else entirely?
<br><br>
(Source: MAL Rewrite)",24,2021.0
683,86902629,106625,10,Haikyuu!! TO THE TOP,HAIKYU!! TO THE TOP,13,MANGA,"['Comedy', 'Drama', 'Sports']",83,"The fourth season of <i>Haikyuu!!</i><br><br>The Karasuno High School Volleyball Club finally won their way into the nationals after an intense battle for the Miyagi Prefecture Spring Tournament qualifiers. As they were preparing for the nationals, Kageyama is invited to go to All-Japan Youth Training Camp. At the same time, Tsukishima is invited to go to a special rookie select training camp for first-years in Miyagi Prefecture. Hinata feels panic that he’s being left behind as one of the first-years and then decides to show up at the Miyagi Prefecture rookie select training camp anyway... <br><br>(Source: Crunchyroll)",24,2020.0
684,86902636,101168,6,Plunderer,Plunderer,24,MANGA,"['Action', 'Adventure', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Romance']",62,"Every human inhabiting the world of Alcia is branded by a “Count” or a number written on their body. Depending on how each person lives their life, this Count either goes up or down. For Hina’s mother, her total drops to 0 and she’s pulled into the Abyss, never to be seen again. But her mother’s last words send Hina on a quest to find a legendary hero from the Waste War—the fabled Ace!<br>
<br>
(Source: Funimation)",23,2020.0
685,86902668,107201,6,Kyokou Suiri,In/Spectre,12,OTHER,"['Comedy', 'Mystery', 'Romance', 'Supernatural']",68,"At the young age of 11, Kotoko Iwanaga was abducted by youkai for two weeks and asked to become their ""God of Wisdom,"" a mediator between the spirit and human worlds, to which the girl quickly agreed but at the cost of her right eye and left leg. Now, six years later, whenever youkai wish for their problems to be solved, they make their way to Kotoko for consultation.<br>
<br>
Meanwhile, Kurou Sakuragawa, a 22-year-old university student, has just broken up with his girlfriend after he fled alone when the two encountered a kappa. Seeing this as her chance to become closer with him, Kotoko immediately makes her move, hoping to get married to Kurou one day. However, she quickly realizes there is something more to Kurou. With this knowledge, she asks for his help in solving the various issues presented by the supernatural, all the while wishing her newfound partner will eventually reciprocate her feelings.
",24,2020.0
686,86902683,105190,9,Darwin's Game,Darwin's Game,11,MANGA,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",70,"Kaname Sudou, an ordinary high school student, receives an invitation email to try a mysterious app called ""Darwin's Game."" Kaname, upon launching the app, is drawn into a game where players fight one another using superpowers called Sigils. Without knowing the reason for all this, can Kaname survive furious battles against the powerful players who attack him?<br>
<br>
(Source: Aniplex of America)
<br><br>
<i>Note: The first episode aired with a runtime of ~48 minutes as opposed to the standard 24 minute long episode.</i>",24,2020.0
687,86902865,106479,10,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",12,LIGHT_NOVEL,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",74,"The story centers on Kaede Honjou, who is invited by her friend Risa Shiramine to play a virtual reality MMO game with her. While Kaede doesn't dislike games, what she really, truly dislikes is being in pain. She creates a character named Maple, and decides to put all her points in VIT to minimize pain. As a result, she moves slowly, can't use magic, and even a rabbit can get the best of her. However, as it turns out, she acquires a skill known as ""Absolute Defense"" as a result of her pumping points into VIT, as well as a ""Counter Skill"" that works against special moves. Now, with her ability to nullify all damage, she goes on adventures.<br><br>(Source: Anime News Network, edited)",24,2020.0
688,92879084,101350,7,pet,pet,13,MANGA,"['Drama', 'Psychological', 'Supernatural']",59,"What if someone was able to reach into your mind and change your memories? To alter your perceptions, see things that aren't there, and remember events that never happened? You could drive off a cliff believing that you were still on the road, or commit murder without knowing what you had done. Now imagine being one of the people born with this ability. Knowing how easily our entire world can be taken apart, would you accept orders to manipulate others?<br>
<br>
That's the conundrum that Hiroki, Satoru and Tsukasa find themselves in as they're employed as psychic hitmen and enforcers by a mysterious agency. Or, at least, that's what might be happening. Because they themselves are almost certainly being manipulated, and the concepts of truth and reality cease to have meaning when you're one of the terrifying beings known as a pet.<br><br>

(Source: Sentai Filmworks)",24,2020.0
689,97698785,115230,10,Kami no Tou: Tower of God,Tower of God,13,MANGA,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",74,"There is a tower that summons chosen people called ""Regulars"" with the promise of granting their deepest desires. Whether it be wealth, fame, authority, or something that surpasses them all—everything awaits those who reach the top.<br>
<br>
Twenty-Fifth Bam is a boy who had only known a dark cave, a dirty cloth, and an unreachable light his entire life. So when a girl named Rachel came to him through the light, his entire world changed. Becoming close friends with Rachel, he learned various things about the outside world from her. But when Rachel says she must leave him to climb the Tower, his world shatters around him. Vowing to follow after her no matter what it takes, he sets his sight on the tower, and a miracle occurs.<br>
<br>
Thus begins the journey of Bam, a young boy who was not chosen by the Tower but opened its gates by himself. They call his kind ""Irregulars""—beings that have shaken the very foundation of the Tower each time they set foot inside it.
",25,2020.0
